107	okay. let me summarize. you live alone and work as a mechanic. you have a couple of beers every once in a while but don't use any other substances. you are currently not sexually active. you eat three meals a day and you have little spare time. is this corret
343	what have you been taking saw palmetto for
103	where did the event happen
74	do you have any allergies
60	tell me more
74	do you have any allergies
13	hello mr. wilkins. how are you today
1	where on your back does it hurt
213	have you noticed any skin changes
50	okay. do you smoke
11	okay. does it radiate anywhere else in your body
11	does the pain radiate or is it more localized to your lower back
152	sounds really difficult.
20	now i am going to transition to asking you some more directed questions, is that alright
19	good
75	has anyone in your family had cancer
30	have you ever experienced something like this before
4	what do you do for work
261	yes i agree with that. do you have a history of any illnesses in your family
71	do you take any herbal supplements
49	what about drugs
138	have you ever had pain like this in the past
72	thank you for your honesty
4	how are things at work
116	do you notice the pain being better or worse throughout the day
81	who do you live with currently
305	and is the pain worse when you sit or lie down
126	do you have any other muscular pain
193	are you a spiritual person
20	ok i am going to ask you some questions about your medical history
112	how have you been caring for yourself
340	who prescribed it
60	would you tell me more about your back pain
61	and how severe would you say your pain is right now
3	ok and what makes it worse
52	are you sexually active
161	some of the questions may be sensitive but i assure you it will help me treat you better
156	does it cause you pain to urinate
178	have you ever had a sexually transmitted infection
77	do you have any siblings
102	that's terrible! might i ask why and how
110	how is your hojme
8	is there anything else that you would like to talk about today
14	hello mr wilkins
1	where would you say the pain is
81	can you tell me about your living arrangments
125	any diahrrea or constipation
329	have you been screened fro prostate
49	do you use any drugs
178	have you ever had a sti
117	how many times do you urinate
2	when did the pain start
62	could you describe your work
52	are you sexually active
3	does anything make it worse
77	any siblings
47	do you exercise
58	how has work been
213	is there any redness near the site of the pain
18	is there anything else you would like to discuss
78	do you have children
32	have you had any hospitalizatoins
172	when did the urinary frequency start
77	okay, thank you. do you have any siblings
